Serial Number,Dataset Name,Resource ID,Published Date,Number of Rows,Number of Columns
485,Monthly Maximum and Minimum Performing Public Health Facilities in Prakasam of Andhra Pradesh for September-2016-17,8cbd5de4-0eb4-4865-b3d3-cae7ee85e3ed,2025-02-10,474,0
486,Monthly Maximum and Minimum Performing Public Health Facilities in Prakasam of Andhra Pradesh for July-2016-17,53a78fc2-34be-47f5-a54f-ac523580709d,2025-02-10,288,0
487,Monthly Maximum and Minimum Performing Public Health Facilities in Prakasam of Andhra Pradesh for August-2016-17,716a9679-d058-4241-862d-81a8a88dfd26,2025-02-10,227,0
488,Monthly Maximum and Minimum Performing Public Health Facilities in Srikakulam of Andhra Pradesh for September-2016-17,bc9c3161-6e3f-45f7-a05a-057b5d006927,2025-02-10,492,0
489,Monthly Maximum and Minimum Performing Public Health Facilities in Srikakulam of Andhra Pradesh for August-2016-17,ca0c5740-560f-4ea6-bbc8-37c2d6f5f97a,2025-02-10,89,0
490,Monthly Maximum and Minimum Performing Public Health Facilities in Srikakulam of Andhra Pradesh for June-2016-17,9fb67f93-367e-4b37-b263-2d734947ebbb,2025-02-10,489,0
491,Monthly Maximum and Minimum Performing Public Health Facilities in Srikakulam of Andhra Pradesh for July-2016-17,3ff443f4-a95e-496d-9b69-9458bb5b69b7,2025-02-10,291,0
492,Monthly Maximum and Minimum Performing Public Health Facilities in Srikakulam of Andhra Pradesh for May-2016-17,9207fc19-71fc-43aa-a5ac-4a8562b814a8,2025-02-10,281,0
493,Monthly Maximum and Minimum Performing Public Health Facilities in Srikakulam of Andhra Pradesh for April-2016-17,3eb7dd66-f3c7-4704-aa19-d1d658223503,2025-02-10,178,0
494,Monthly Maximum and Minimum Performing Public Health Facilities in Prakasam of Andhra Pradesh for March-2016-17,c2db517b-a1f2-498c-999f-1668f06bc837,2025-02-10,430,0
495,Monthly Maximum and Minimum Performing Public Health Facilities in Prakasam of Andhra Pradesh for February-2016-17,f4ea4be9-be9a-4930-b59c-73adbb3d7692,2025-02-10,281,0
496,Monthly Maximum and Minimum Performing Public Health Facilities in Prakasam of Andhra Pradesh for January-2016-17,05652f93-c2f8-4458-a3d2-fe18de1d00f1,2025-02-10,437,0
497,Monthly Maximum and Minimum Performing Public Health Facilities in Prakasam of Andhra Pradesh for December-2016-17,23dd30c7-7e58-473e-bf98-6eed11859139,2025-02-10,115,0
498,Monthly Maximum and Minimum Performing Public Health Facilities in Vishakapatnam of Andhra Pradesh for April-2016-17,6673893b-cd78-4f3f-96ff-1bed91e32138,2025-02-10,112,0
499,Monthly Maximum and Minimum Performing Public Health Facilities in Vishakapatnam of Andhra Pradesh for July-2016-17,e4775c28-9ea9-4ee2-83e0-c3967e9e25fb,2025-02-10,362,0
500,Monthly Maximum and Minimum Performing Public Health Facilities in Srikakulam of Andhra Pradesh for October-2016-17,23a65616-8368-4a16-9d31-58515628e6fb,2025-02-10,408,0
501,Monthly Maximum and Minimum Performing Public Health Facilities in Vishakapatnam of Andhra Pradesh for June-2016-17,53f60b9a-98c5-437b-972f-40a4d26d66de,2025-02-10,341,0
502,Monthly Maximum and Minimum Performing Public Health Facilities in Vishakapatnam of Andhra Pradesh for May-2016-17,1e726f87-8d5a-4d64-9be0-0fb457a66793,2025-02-10,499,0
503,Monthly Maximum and Minimum Performing Public Health Facilities in Srikakulam of Andhra Pradesh for March-2016-17,e859f77a-fe53-4dfe-97f1-f19eb469931b,2025-02-10,373,0
504,Monthly Maximum and Minimum Performing Public Health Facilities in Srikakulam of Andhra Pradesh for January-2016-17,e20a355b-75b3-4ff6-b050-b0399019e839,2025-02-10,294,0
505,Monthly Maximum and Minimum Performing Public Health Facilities in Srikakulam of Andhra Pradesh for February-2016-17,79dc66cf-0cfc-4e75-bce2-956347fd014c,2025-02-10,209,0
506,Monthly Maximum and Minimum Performing Public Health Facilities in Srikakulam of Andhra Pradesh for December-2016-17,7492ef02-30c5-4d8b-b527-d16d428d4f8d,2025-02-10,58,0
507,Monthly Maximum and Minimum Performing Public Health Facilities in Vizianagaram of Andhra Pradesh for May-2016-17,7d55c821-3f04-4da1-8e4a-19549f8fc43a,2025-02-10,454,0
508,Monthly Maximum and Minimum Performing Public Health Facilities in Vishakapatnam of Andhra Pradesh for January-2016-17,568d25b9-6202-4a77-8e8e-5426c0fc09bf,2025-02-10,273,0
509,Monthly Maximum and Minimum Performing Public Health Facilities in Srikakulam of Andhra Pradesh for November-2016-17,c0f59df5-b7a4-4c8b-a15b-bd0027fb5f0a,2025-02-10,185,0
510,Monthly Maximum and Minimum Performing Public Health Facilities in Vizianagaram of Andhra Pradesh for April-2016-17,4c38acd2-ee9e-47d6-a755-f5e212cdf197,2025-02-10,51,0
511,Monthly Maximum and Minimum Performing Public Health Facilities in Vishakapatnam of Andhra Pradesh for March-2016-17,63689cfe-3542-4929-84c3-179b42a8f477,2025-02-10,387,0
512,Monthly Maximum and Minimum Performing Public Health Facilities in Vishakapatnam of Andhra Pradesh for February-2016-17,88870b10-838a-474e-9ed7-d886e1533490,2025-02-10,229,0
513,Monthly Maximum and Minimum Performing Public Health Facilities in Vishakapatnam of Andhra Pradesh for November-2016-17,45ed9c5b-1b85-42d9-90e9-81319f60f3d8,2025-02-10,368,0
514,Monthly Maximum and Minimum Performing Public Health Facilities in Vishakapatnam of Andhra Pradesh for December-2016-17,1d639e60-1770-4ca3-9845-68a2d0c35828,2025-02-10,218,0
515,Monthly Maximum and Minimum Performing Public Health Facilities in Vishakapatnam of Andhra Pradesh for October-2016-17,1dda2129-1586-45c8-9ab1-cda3e2aeba85,2025-02-10,266,0
516,Monthly Maximum and Minimum Performing Public Health Facilities in Vishakapatnam of Andhra Pradesh for September-2016-17,f5083bdd-1c64-4606-9e09-037e3fd57042,2025-02-10,412,0
517,Monthly Maximum and Minimum Performing Public Health Facilities in Vishakapatnam of Andhra Pradesh for August-2016-17,f9951aae-969b-4a94-8142-0bb45c0f3164,2025-02-10,216,0
518,Monthly Maximum and Minimum Performing Public Health Facilities in Vizianagaram of Andhra Pradesh for August-2016-17,fdeae5a2-5452-466e-a3c1-1dac6bd52dc5,2025-02-10,338,0
519,Monthly Maximum and Minimum Performing Public Health Facilities in Vizianagaram of Andhra Pradesh for July-2016-17,d153879c-6a15-4ace-87b1-16625958ba05,2025-02-10,404,0
520,Monthly Maximum and Minimum Performing Public Health Facilities in Vizianagaram of Andhra Pradesh for March-2016-17,6e23fcf7-1585-4c5e-be15-8a4d85b01755,2025-02-10,146,0
521,Monthly Maximum and Minimum Performing Public Health Facilities in Vizianagaram of Andhra Pradesh for February-2016-17,c5284dde-f170-4f5c-9a26-33a2c95cbb6d,2025-02-10,159,0
522,Monthly Maximum and Minimum Performing Public Health Facilities in Vizianagaram of Andhra Pradesh for December-2016-17,48305898-9675-405f-a631-f70c0eb39c04,2025-02-10,371,0
523,Monthly Maximum and Minimum Performing Public Health Facilities in Vizianagaram of Andhra Pradesh for January-2016-17,fabd964d-6f3b-40fd-8a40-2d7dfa41f6de,2025-02-10,276,0
524,Monthly Maximum and Minimum Performing Public Health Facilities in Vizianagaram of Andhra Pradesh for October-2016-17,fbdb6e05-7215-4d75-93e1-50bdc7372097,2025-02-10,427,0
525,Monthly Maximum and Minimum Performing Public Health Facilities in Vizianagaram of Andhra Pradesh for November-2016-17,c877e02c-bc59-47bf-bf4f-4acb8da62b9f,2025-02-10,378,0
526,Monthly Maximum and Minimum Performing Public Health Facilities in Vizianagaram of Andhra Pradesh for September-2016-17,de695f63-75c3-4cfa-9057-a0f3ab0d8962,2025-02-10,460,0
527,Monthly Maximum and Minimum Performing Public Health Facilities in Vizianagaram of Andhra Pradesh for June-2016-17,a62e232e-88b6-46ba-b1c6-b48e18ccff09,2025-02-10,352,0
528,Monthly Maximum and Minimum Performing Public Health Facilities in West Godavari of Andhra Pradesh for May-2016-17,fce07e00-f231-4617-a41c-4b99a2c275b4,2025-02-10,286,0
529,Monthly Maximum and Minimum Performing Public Health Facilities in West Godavari of Andhra Pradesh for June-2016-17,218e7315-b8b1-4fb8-91a6-6e65f89aebe7,2025-02-10,251,0
530,Monthly Maximum and Minimum Performing Public Health Facilities in West Godavari of Andhra Pradesh for December-2016-17,1f06ba75-f7fb-49e6-ab84-46746200fb2c,2025-02-10,228,0
531,Monthly Maximum and Minimum Performing Public Health Facilities in West Godavari of Andhra Pradesh for April-2016-17,7b246803-72cb-4cec-b7b3-9af8f7cb92c5,2025-02-10,88,0
532,Monthly Maximum and Minimum Performing Public Health Facilities in West Godavari of Andhra Pradesh for November-2016-17,ae71beae-3d5a-4bcc-ae35-8ef009cb390b,2025-02-10,176,0
533,Monthly Maximum and Minimum Performing Public Health Facilities in West Godavari of Andhra Pradesh for January-2016-17,be550e45-c2f1-42a5-a95c-a8fe89a42138,2025-02-10,301,0
534,Monthly Maximum and Minimum Performing Public Health Facilities in West Godavari of Andhra Pradesh for October-2016-17,05a30506-d8dd-4832-a768-ca18b9793009,2025-02-10,177,0
535,Monthly Maximum and Minimum Performing Public Health Facilities in West Godavari of Andhra Pradesh for August-2016-17,340aa9b2-06f7-49f6-b20b-21e13e3a7080,2025-02-10,494,0
536,Monthly Maximum and Minimum Performing Public Health Facilities in West Godavari of Andhra Pradesh for September-2016-17,1288f97f-26d4-4adb-b7d0-1fa11b9377be,2025-02-10,313,0
537,Monthly Maximum and Minimum Performing Public Health Facilities in West Godavari of Andhra Pradesh for July-2016-17,8a79621e-8497-4d43-9b2c-173540a2a982,2025-02-10,410,0
538,Monthly Maximum and Minimum Performing Public Health Facilities in West Godavari of Andhra Pradesh for March-2016-17,6313c77b-708e-4a3c-b3bd-364d586c3b77,2025-02-10,468,0
539,Monthly Maximum and Minimum Performing Public Health Facilities in West Godavari of Andhra Pradesh for February-2016-17,fcb935d4-315f-4706-bdd4-183e91e42c69,2025-02-10,67,0
540,Monthly Maximum and Minimum Performing Public Health Facilities in Chittoor of Andhra Pradesh for May 2017-18,89599a7a-c50e-4c4d-9773-dde575281078,2025-02-10,107,0
541,Monthly Maximum and Minimum Performing Public Health Facilities in Cuddapah of Andhra Pradesh for April 2017-18,3c68fb0b-3b90-46d5-8f14-499a0a0e8fe1,2025-02-10,135,0
542,Monthly Maximum and Minimum Performing Public Health Facilities in Anantapur of Andhra Pradesh for March 2017-18,b502c722-508e-4105-a0b9-48502f72a37e,2025-02-10,100,0
543,Monthly Maximum and Minimum Performing Public Health Facilities in Chittoor of Andhra Pradesh for March 2017-18,6169ec7a-40cd-4f27-82e7-e70f199ec97a,2025-02-10,217,0
544,Monthly Maximum and Minimum Performing Public Health Facilities in Chittoor of Andhra Pradesh for January 2017-18,12e357da-396d-4d61-abb1-f3dc6b5435e6,2025-02-10,300,0
545,Monthly Maximum and Minimum Performing Public Health Facilities in Chittoor of Andhra Pradesh for February 2017-18,b0d570aa-6996-4e39-81a0-5627cb8e182e,2025-02-10,201,0
546,Monthly Maximum and Minimum Performing Public Health Facilities in Chittoor of Andhra Pradesh for December 2017-18,d317b9a7-cb2d-4e79-96a7-dff18d2b7224,2025-02-10,174,0
547,Monthly Maximum and Minimum Performing Public Health Facilities in Anantapur of Andhra Pradesh for September 2017-18,354dfc2a-dff9-49ad-8a25-a202a6d44dca,2025-02-10,419,0
548,Monthly Maximum and Minimum Performing Public Health Facilities in Anantapur of Andhra Pradesh for November 2017-18,18b38f19-852f-4a91-b1f8-e82a58c0b943,2025-02-10,73,0
549,Monthly Maximum and Minimum Performing Public Health Facilities in West Godavari of Andhra Pradesh for March 2017-18,40332b7a-0a56-42ee-baf9-d7db21c844c3,2025-02-10,348,0
550,Monthly Maximum and Minimum Performing Public Health Facilities in Anantapur of Andhra Pradesh for December 2017-18,77b7218a-9513-4fb4-bae6-3ed89bfdeea0,2025-02-10,132,0
551,Monthly Maximum and Minimum Performing Public Health Facilities in Chittoor of Andhra Pradesh for June 2017-18,9759b8f8-6935-4c03-87e2-16c6304e268a,2025-02-10,52,0
552,Monthly Maximum and Minimum Performing Public Health Facilities in Anantapur of Andhra Pradesh for February 2017-18,f9ec262b-d754-4cec-8bd1-5102c76a37a2,2025-02-10,255,0
553,Monthly Maximum and Minimum Performing Public Health Facilities in Chittoor of Andhra Pradesh for April 2017-18,f6f71381-e9aa-4fcc-abcf-28b580127b16,2025-02-10,283,0
554,Monthly Maximum and Minimum Performing Public Health Facilities in Anantapur of Andhra Pradesh for October 2017-18,d64213de-0284-49c2-b4b8-56756d4f7efa,2025-02-10,393,0
555,Monthly Maximum and Minimum Performing Public Health Facilities in Anantapur of Andhra Pradesh for January 2017-18,868b08e0-cfde-4b22-80d7-735d08a25ff2,2025-02-10,71,0
556,Monthly Maximum and Minimum Performing Public Health Facilities in Chittoor of Andhra Pradesh for November 2017-18,0453aa8c-ad69-48a3-86ff-27f3df5eeffd,2025-02-10,343,0
557,Monthly Maximum and Minimum Performing Public Health Facilities in Chittoor of Andhra Pradesh for July 2017-18,4df1d289-4dac-4d02-b28c-74c38b51ba3e,2025-02-10,67,0
558,Monthly Maximum and Minimum Performing Public Health Facilities in Chittoor of Andhra Pradesh for September 2017-18,4b8ec5de-1093-4ac7-831d-5ef1bbb0f7d2,2025-02-10,458,0
559,Monthly Maximum and Minimum Performing Public Health Facilities in Chittoor of Andhra Pradesh for October 2017-18,a86efe3a-e723-497a-a73e-4177ca5e0f25,2025-02-10,203,0
560,Monthly Maximum and Minimum Performing Public Health Facilities in Vizianagaram of Andhra Pradesh for May 2017-18,02d8b993-f955-48e4-a279-d7bda0843cf9,2025-02-10,193,0
561,Monthly Maximum and Minimum Performing Public Health Facilities in Chittoor of Andhra Pradesh for August 2017-18,2f13508d-ae34-4893-90ee-cc5a3068a288,2025-02-10,145,0
562,Monthly Maximum and Minimum Performing Public Health Facilities in Vizianagaram of Andhra Pradesh for June 2017-18,1970138d-69b8-437a-83b4-af49e8f52bcc,2025-02-10,320,0
563,Monthly Maximum and Minimum Performing Public Health Facilities in Vishakapatnam of Andhra Pradesh for March 2017-18,84e9dafc-7834-48ae-8a2a-667e94d5de37,2025-02-10,71,0
564,Monthly Maximum and Minimum Performing Public Health Facilities in Vizianagaram of Andhra Pradesh for April 2017-18,3ca51563-c436-413e-bd58-54d1d17acb95,2025-02-10,371,0
565,Monthly Maximum and Minimum Performing Public Health Facilities in Vishakapatnam of Andhra Pradesh for February 2017-18,ebbce386-5e7b-453a-8416-619e021d9ba1,2025-02-10,310,0
566,Monthly Maximum and Minimum Performing Public Health Facilities in Vishakapatnam of Andhra Pradesh for January 2017-18,21420447-04ce-45ef-91ab-ea77291559ab,2025-02-10,482,0
567,Monthly Maximum and Minimum Performing Public Health Facilities in Vishakapatnam of Andhra Pradesh for October 2017-18,9e88e0b1-bb90-4d23-afa9-69a642b0faec,2025-02-10,343,0
568,Monthly Maximum and Minimum Performing Public Health Facilities in Vishakapatnam of Andhra Pradesh for November 2017-18,4c533ae5-3365-4aad-b7b1-bbce99d0b827,2025-02-10,411,0
569,Monthly Maximum and Minimum Performing Public Health Facilities in Vishakapatnam of Andhra Pradesh for September 2017-18,03331e71-02ef-4674-8986-7effdee74a4c,2025-02-10,295,0
570,Monthly Maximum and Minimum Performing Public Health Facilities in Vizianagaram of Andhra Pradesh for November 2017-18,2c9a8382-9b31-4dca-8c7c-e85685c06049,2025-02-10,159,0
571,Monthly Maximum and Minimum Performing Public Health Facilities in Vishakapatnam of Andhra Pradesh for December 2017-18,82b153e8-cc56-4b83-a4da-6eb84fd3b6a1,2025-02-10,492,0
572,Monthly Maximum and Minimum Performing Public Health Facilities in Vizianagaram of Andhra Pradesh for September 2017-18,10015164-2493-4444-a8f5-9086dbd95b60,2025-02-10,293,0
573,Monthly Maximum and Minimum Performing Public Health Facilities in Vizianagaram of Andhra Pradesh for August 2017-18,f6f499d7-93df-4a61-b340-f7e8009fd1b0,2025-02-10,394,0
574,Monthly Maximum and Minimum Performing Public Health Facilities in Prakasam of Andhra Pradesh for March 2017-18,3b8b952a-0df3-478e-9e77-c84eb6407dd0,2025-02-10,414,0
575,Monthly Maximum and Minimum Performing Public Health Facilities in Prakasam of Andhra Pradesh for January 2017-18,6a513faf-9244-4755-b758-a2c1d5ebcc91,2025-02-10,430,0
576,Monthly Maximum and Minimum Performing Public Health Facilities in Anantapur of Andhra Pradesh for August 2017-18,d98f1a46-03f3-4e5b-bbb6-c2765440e566,2025-02-10,283,0
577,Monthly Maximum and Minimum Performing Public Health Facilities in Anantapur of Andhra Pradesh for July 2017-18,03b7e906-ec9a-444c-a7e8-9453621525ab,2025-02-10,342,0
578,Monthly Maximum and Minimum Performing Public Health Facilities in Vishakapatnam of Andhra Pradesh for August 2017-18,d7a589e3-37e3-4d96-baaf-cf2dca5d6976,2025-02-10,450,0
579,Monthly Maximum and Minimum Performing Public Health Facilities in Anantapur of Andhra Pradesh for May 2017-18,e9067201-1124-4782-b407-e1cf53b96dfc,2025-02-10,496,0
580,Monthly Maximum and Minimum Performing Public Health Facilities in Vishakapatnam of Andhra Pradesh for June 2017-18,d0003743-0cb7-4e01-bd53-ab253b21768d,2025-02-10,308,0
581,Monthly Maximum and Minimum Performing Public Health Facilities in West Godavari of Andhra Pradesh for November 2017-18,b6c4bd31-8054-4081-aa11-bf724bcf7af3,2025-02-10,405,0
582,Monthly Maximum and Minimum Performing Public Health Facilities in Vishakapatnam of Andhra Pradesh for April 2017-18,5cc8cf7f-efa3-40a1-98d9-be957d980361,2025-02-10,381,0
583,Monthly Maximum and Minimum Performing Public Health Facilities in West Godavari of Andhra Pradesh for February 2017-18,4caaec8c-cf23-4161-baae-4815b0f0ee0d,2025-02-10,116,0
584,Monthly Maximum and Minimum Performing Public Health Facilities in Anantapur of Andhra Pradesh for June 2017-18,320b6521-3ca0-4dd5-be0d-6d06d9bcbefe,2025-02-10,453,0
585,Monthly Maximum and Minimum Performing Public Health Facilities in Anantapur of Andhra Pradesh for April 2017-18,95421dd4-1abc-4747-b590-10f429eafb03,2025-02-10,295,0
586,Monthly Maximum and Minimum Performing Public Health Facilities in Vishakapatnam of Andhra Pradesh for July 2017-18,9176a05a-6eaa-4010-a223-e67006df2a10,2025-02-10,309,0
587,Monthly Maximum and Minimum Performing Public Health Facilities in Vishakapatnam of Andhra Pradesh for May 2017-18,c565ac92-163e-4cf5-8714-4f8c90375f02,2025-02-10,323,0
588,Monthly Maximum and Minimum Performing Public Health Facilities in East Godavari of Andhra Pradesh for August 2017-18,3dd2e3e8-ee18-4fdb-a518-d4a2b6baf792,2025-02-10,152,0
589,Monthly Maximum and Minimum Performing Public Health Facilities in East Godavari of Andhra Pradesh for December 2017-18,cdccef52-aaef-479d-bfb9-df6b4804bd27,2025-02-10,444,0
590,Monthly Maximum and Minimum Performing Public Health Facilities in East Godavari of Andhra Pradesh for October 2017-18,5f8ad3bc-446c-405b-b533-f3e49b9dc8f0,2025-02-10,129,0
591,Monthly Maximum and Minimum Performing Public Health Facilities in East Godavari of Andhra Pradesh for November 2017-18,45934cb7-e8a5-4ca7-8fa2-b1ae4e7d5053,2025-02-10,175,0
592,Monthly Maximum and Minimum Performing Public Health Facilities in East Godavari of Andhra Pradesh for September 2017-18,269fbce1-54f1-4166-9295-c7cb5d9cd29c,2025-02-10,491,0
593,Monthly Maximum and Minimum Performing Public Health Facilities in Krishna of Andhra Pradesh for September 2017-18,678b9fb6-b526-4962-aa93-78f5f4191aea,2025-02-10,318,0
594,Monthly Maximum and Minimum Performing Public Health Facilities in Krishna of Andhra Pradesh for January 2017-18,9bcfa037-b715-437b-9dd5-05a92d067119,2025-02-10,476,0
595,Monthly Maximum and Minimum Performing Public Health Facilities in Krishna of Andhra Pradesh for November 2017-18,d227e4b1-7d1d-4135-9219-1656a47ed3d7,2025-02-10,495,0
596,Monthly Maximum and Minimum Performing Public Health Facilities in Krishna of Andhra Pradesh for December 2017-18,b4487462-5030-41be-8cb3-b7c5a339b9e9,2025-02-10,142,0
597,Monthly Maximum and Minimum Performing Public Health Facilities in Krishna of Andhra Pradesh for October 2017-18,d04f54a2-f3ea-44dd-9bb4-34d9bdf643ca,2025-02-10,221,0
598,Monthly Maximum and Minimum Performing Public Health Facilities in East Godavari of Andhra Pradesh for July 2017-18,92f50ca0-e0e7-486e-83cf-92e4bacf06f8,2025-02-10,311,0
599,Monthly Maximum and Minimum Performing Public Health Facilities in East Godavari of Andhra Pradesh for May 2017-18,a640936a-73fd-4b5f-86fd-629dc79e505b,2025-02-10,64,0
600,Monthly Maximum and Minimum Performing Public Health Facilities in Cuddapah of Andhra Pradesh for March 2017-18,771183a2-32c4-4b77-8019-425b208cac5e,2025-02-10,78,0
601,Monthly Maximum and Minimum Performing Public Health Facilities in Kurnool of Andhra Pradesh for September 2017-18,c70b872c-29f5-4c60-ab92-6a0a8637ef48,2025-02-10,128,0
602,Monthly Maximum and Minimum Performing Public Health Facilities in Kurnool of Andhra Pradesh for July 2017-18,b7322f08-4348-45e3-97f5-a8eee0a8fe94,2025-02-10,141,0
603,Monthly Maximum and Minimum Performing Public Health Facilities in Cuddapah of Andhra Pradesh for August 2017-18,1a0f17cd-16ee-495e-ab24-312df45c31d9,2025-02-10,177,0
604,Monthly Maximum and Minimum Performing Public Health Facilities in Cuddapah of Andhra Pradesh for June 2017-18,7fafa026-c9e6-4383-87a1-89adef493d8f,2025-02-10,147,0
605,Monthly Maximum and Minimum Performing Public Health Facilities in Kurnool of Andhra Pradesh for June 2017-18,525ddcd5-4454-4960-ab05-af5f3e4d0606,2025-02-10,297,0
606,Monthly Maximum and Minimum Performing Public Health Facilities in Kurnool of Andhra Pradesh for April 2017-18,831f8754-f5f2-4557-b06a-0ecd35f4dca7,2025-02-10,486,0
607,Monthly Maximum and Minimum Performing Public Health Facilities in Krishna of Andhra Pradesh for March 2017-18,0d28003a-fbe9-491a-8a76-117b1f88f094,2025-02-10,456,0
608,Monthly Maximum and Minimum Performing Public Health Facilities in Guntur of Andhra Pradesh for July 2017-18,6041fa74-aab2-488f-9d34-5757558fd37e,2025-02-10,464,0
609,Monthly Maximum and Minimum Performing Public Health Facilities in Guntur of Andhra Pradesh for September 2017-18,cbd4dd9e-2e13-47a3-b808-49ec70130d97,2025-02-10,112,0
610,Monthly Maximum and Minimum Performing Public Health Facilities in Cuddapah of Andhra Pradesh for July 2017-18,0c3a6103-432e-4b83-93cc-c11a858355c0,2025-02-10,175,0
611,Monthly Maximum and Minimum Performing Public Health Facilities in Cuddapah of Andhra Pradesh for September 2017-18,e5f1fb9e-05e4-46ee-98f0-ef9d8f120132,2025-02-10,305,0
612,Monthly Maximum and Minimum Performing Public Health Facilities in Kurnool of Andhra Pradesh for May 2017-18,a7718d38-9e2a-4e89-a321-cf3f0134c323,2025-02-10,155,0
613,Monthly Maximum and Minimum Performing Public Health Facilities in Krishna of Andhra Pradesh for February 2017-18,2e35815b-3c74-4b92-9c92-97b34afa6248,2025-02-10,274,0
614,Monthly Maximum and Minimum Performing Public Health Facilities in Cuddapah of Andhra Pradesh for May 2017-18,ca04e2c1-f70f-46ac-a757-594726a77a92,2025-02-10,301,0
615,Monthly Maximum and Minimum Performing Public Health Facilities in Guntur of Andhra Pradesh for August 2017-18,1c3afd75-1cc8-4fff-b260-a4cd9aa82068,2025-02-10,406,0
616,Monthly Maximum and Minimum Performing Public Health Facilities in Guntur of Andhra Pradesh for October 2017-18,5ba3fce0-b22e-4b1b-9fa0-67cb8ffcdfec,2025-02-10,263,0
617,Monthly Maximum and Minimum Performing Public Health Facilities in Guntur of Andhra Pradesh for June 2017-18,4ffcc14b-77a8-460f-b407-c26a6a5afb2d,2025-02-10,287,0
618,Monthly Maximum and Minimum Performing Public Health Facilities in Nellore of Andhra Pradesh for May 2017-18,999c9f85-3abe-4eb9-b795-4fc4a6526a89,2025-02-10,99,0
619,Monthly Maximum and Minimum Performing Public Health Facilities in Nellore of Andhra Pradesh for August 2017-18,13e8c89a-36dd-4637-83df-5d8a6376932e,2025-02-10,334,0
620,Monthly Maximum and Minimum Performing Public Health Facilities in Nellore of Andhra Pradesh for July 2017-18,965ff9eb-5c03-4042-bc27-a9f2d8a01c82,2025-02-10,65,0
621,Monthly Maximum and Minimum Performing Public Health Facilities in East Godavari of Andhra Pradesh for June 2017-18,3c422fb7-4b4d-43f1-9cd8-6603dad410a5,2025-02-10,81,0
622,Monthly Maximum and Minimum Performing Public Health Facilities in East Godavari of Andhra Pradesh for April 2017-18,f1f382e4-7b8c-49c2-8835-48b4c577ba3a,2025-02-10,125,0
623,Monthly Maximum and Minimum Performing Public Health Facilities in Nellore of Andhra Pradesh for September 2017-18,fbced001-4130-4ced-89ef-16f4cb5914f0,2025-02-10,337,0
624,Monthly Maximum and Minimum Performing Public Health Facilities in Nellore of Andhra Pradesh for June 2017-18,d8abfb3a-dabb-4906-995b-9ae759d6323b,2025-02-10,197,0
625,Monthly Maximum and Minimum Performing Public Health Facilities in Prakasam of Andhra Pradesh for July 2017-18,b1d3a7fa-8ad0-426c-874d-810d0f9f73e7,2025-02-10,436,0
626,Monthly Maximum and Minimum Performing Public Health Facilities in East Godavari of Andhra Pradesh for February 2017-18,b4c770fa-5cb3-4e13-9856-24097c1cbebb,2025-02-10,274,0
627,Monthly Maximum and Minimum Performing Public Health Facilities in Prakasam of Andhra Pradesh for May 2017-18,a8585ccb-8bb1-4edf-8b83-e8712037a176,2025-02-10,177,0
628,Monthly Maximum and Minimum Performing Public Health Facilities in Guntur of Andhra Pradesh for May 2017-18,292d074f-adbd-4174-a194-23f335b801a7,2025-02-10,416,0
629,Monthly Maximum and Minimum Performing Public Health Facilities in Krishna of Andhra Pradesh for June 2017-18,871af345-e6dc-4863-823d-cd834299b543,2025-02-10,229,0
630,Monthly Maximum and Minimum Performing Public Health Facilities in Krishna of Andhra Pradesh for April 2017-18,31355a17-de71-41fd-8f4e-23813c847de0,2025-02-10,420,0
631,Monthly Maximum and Minimum Performing Public Health Facilities in Kurnool of Andhra Pradesh for January 2017-18,3218cd02-fbe1-4471-9f74-45534d64bc5b,2025-02-10,148,0
632,Monthly Maximum and Minimum Performing Public Health Facilities in Kurnool of Andhra Pradesh for March 2017-18,79e67020-d14d-4846-bd7c-e7f3a18df982,2025-02-10,427,0
633,Monthly Maximum and Minimum Performing Public Health Facilities in Guntur of Andhra Pradesh for April 2017-18,9280f3b1-68a2-4b64-a14a-14565e486199,2025-02-10,345,0
634,Monthly Maximum and Minimum Performing Public Health Facilities in East Godavari of Andhra Pradesh for January 2017-18,14f500fb-830d-427a-939d-8f11c48f9a1e,2025-02-10,359,0
635,Monthly Maximum and Minimum Performing Public Health Facilities in East Godavari of Andhra Pradesh for March 2017-18,6c0c12cb-6ee7-4e10-9a60-45241df2ddfe,2025-02-10,419,0
636,Monthly Maximum and Minimum Performing Public Health Facilities in Krishna of Andhra Pradesh for July 2017-18,98dd676c-6bdf-4fed-aee1-4f3d834ce441,2025-02-10,327,0
637,Monthly Maximum and Minimum Performing Public Health Facilities in Krishna of Andhra Pradesh for August 2017-18,1ae2cf41-7ed9-4c74-b971-ceef5fff08a3,2025-02-10,314,0
638,Monthly Maximum and Minimum Performing Public Health Facilities in Krishna of Andhra Pradesh for May 2017-18,9d2e6040-9893-44ec-af94-f581e4d64085,2025-02-10,426,0
639,Monthly Maximum and Minimum Performing Public Health Facilities in Prakasam of Andhra Pradesh for April 2017-18,02b76ca8-7373-4d2f-9322-4e183322cc3f,2025-02-10,53,0
640,Monthly Maximum and Minimum Performing Public Health Facilities in Prakasam of Andhra Pradesh for June 2017-18,c2d570b0-de2c-4128-96cc-ce2737a2775b,2025-02-10,500,0
641,Monthly Maximum and Minimum Performing Public Health Facilities in Nellore of Andhra Pradesh for March 2017-18,7f44aa9b-2597-4988-bb32-ea344ccd7919,2025-02-10,238,0
